ntw,fdr,solve_time,n_bus,termination_status,objective,criterion,rescaler,eq_model,err_max_1,err_max_2,err_max_3,err_avg_1,err_avg_2,err_avg_3,pbase
5,8,1.852142095565796,84,LOCALLY_SOLVED,0.00013881128532746106,wls,1000.0,rIVR,0.00043301160554176654,0.00025362345746904325,0.0002208607195914869,0.00042722632991773875,0.00024562907866561886,0.00021127167148697414,1.0
6,1,20.405927896499634,201,LOCALLY_SOLVED,0.00040243133114711133,wls,1000.0,rIVR,0.00015711149385078116,5.927842232789082e-5,0.00017504124039358082,0.0001467712576262931,3.4614155977512527e-5,0.00016601173834985988,1.0
6,2,7.186176061630249,89,LOCALLY_SOLVED,0.000176561037419613,wls,1000.0,rIVR,0.00045875662235839165,9.834351390347607e-5,0.00032241107392194657,0.00044873754463237907,9.254217495098074e-5,0.0003145518499218345,1.0
7,1,10.549999952316284,139,LOCALLY_SOLVED,0.00024446408998369786,wls,1000.0,rIVR,0.0004249011649222201,0.0002393822561370662,0.0001486015649208028,0.00041690411842455803,0.00023039851139160749,0.00013866267451354775,10.0
7,2,3.286794900894165,121,LOCALLY_SOLVED,0.00018629926784884132,wls,1000.0,rIVR,0.00039917898870389656,0.00014167394231179298,0.00020198789180181365,0.0003944216239734571,0.00013418240144673688,0.00018567327848206347,1.0
7,3,3.0198822021484375,107,LOCALLY_SOLVED,0.00015759880108555475,wls,1000.0,rIVR,0.00040364587661456675,2.6179876525089796e-5,0.00028178102398013216,0.00040099808188414303,2.4694271677619733e-5,0.00027194783844704576,1.0
7,4,56.30999994277954,358,LOCALLY_SOLVED,0.0005979853769791195,wls,1000.0,rIVR,2.4225073584682733e-5,5.1587838449496104e-5,9.871914325809694e-5,1.8062857018120598e-5,3.3395930562892105e-5,8.615805641938256e-5,10.0
7,5,4.424512147903442,127,LOCALLY_SOLVED,0.00018855219296415467,wls,1000.0,rIVR,0.000378407587795504,0.00021201873856491193,0.00017259828731064353,0.00037538120391712997,0.00020791252216999836,0.0001651281269709582,1.0
7,6,2.6220200061798096,29,LOCALLY_SOLVED,8.465857319333548e-5,wls,1000.0,rIVR,0.0005217697988295633,0.0004971324269461563,0.0004600920515562823,0.000519565502848791,0.0004914787917098463,0.000457861974058914,1.0
7,7,0.6165289878845215,39,LOCALLY_SOLVED,8.133485050197891e-5,wls,1000.0,rIVR,0.0005240142821278937,0.0005531416870199202,0.00044696094795204644,0.0005189794064757341,0.000542607185375884,0.00043905939149935805,1.0
9,1,3.8060529232025146,172,LOCALLY_SOLVED,0.0002935268618989085,wls,1000.0,rIVR,0.00030394689214574555,0.00013762243638582028,7.29619174570928e-5,0.00029917835684208376,0.00012746822341958784,6.178372711019764e-5,1.0
9,2,1.0218729972839355,25,LOCALLY_SOLVED,8.048022034212085e-5,wls,1000.0,rIVR,0.0005651669117314739,0.0005758747409203568,0.0005162559378837361,0.0005646691581340591,0.0005739163254294421,0.0005141883487218379,1.0
9,3,0.6994349956512451,24,LOCALLY_SOLVED,7.968640813222539e-5,wls,1000.0,rIVR,0.000501619507113471,0.0005879496348522029,0.0005437157447489849,0.0005011037852321784,0.0005861325412151499,0.000542080815292704,1.0
9,4,0.7174749374389648,25,LOCALLY_SOLVED,8.04808483507709e-5,wls,1000.0,rIVR,0.0005651719908823516,0.0005759254804356129,0.000516272448073396,0.0005646718536445406,0.0005739296827082319,0.000514177301350296,1.0
9,5,20.269924879074097,252,LOCALLY_SOLVED,0.00041379047184646395,wls,1000.0,rIVR,0.00014636720371852263,2.6948538576654357e-5,0.0001603370917695468,0.00013810914370438086,1.1020110291589827e-5,0.00013333359761687137,1.0
9,6,0.8576509952545166,27,LOCALLY_SOLVED,8.333709360431464e-5,wls,1000.0,rIVR,0.0005219533779023955,0.0005442083115679841,0.0004409382575736309,0.0005211556045055377,0.00054270278337175,0.0004394769306995713,1.0
10,1,1.2314748764038086,30,LOCALLY_SOLVED,8.465079911066654e-5,wls,1000.0,rIVR,0.0005663070595618436,0.000577381415409528,0.0005160393822052356,0.0005644272837782275,0.0005740311774926547,0.0005141846468301958,1.0
10,2,0.5669031143188477,16,LOCALLY_SOLVED,3.920487108776753e-5,wls,1000.0,rIVR,0.0010582922146704643,0.00039687892898143673,0.0005949284819664058,0.0010539280205701246,0.000396232863389398,0.0005941179057910168,1.0
10,3,0.8692560195922852,46,LOCALLY_SOLVED,6.211606460691384e-5,wls,1000.0,rIVR,0.0003902240175286398,0.0005547964960562757,0.0005962674443027449,0.0003899292022509131,0.0005488597093527824,0.0005884545990156382,1.0
10,4,0.8067069053649902,23,LOCALLY_SOLVED,4.614514365401559e-5,wls,1000.0,rIVR,0.00039022091561258243,0.00019289129909383362,0.0007458869816929781,0.0003886021386286653,0.00018960604711331966,0.0007449555464077391,1.0
10,5,0.6471798419952393,24,LOCALLY_SOLVED,5.578077441521158e-5,wls,1000.0,rIVR,0.0006211045901471923,0.0002394502001391574,0.0005670086381059924,0.000619713185997193,0.00023497187091147306,0.0005607097842244743,1.0
10,6,0.4567599296569824,19,LOCALLY_SOLVED,3.189309155722232e-5,wls,1000.0,rIVR,0.0010542047020045686,0.0003981589036998745,0.0005948348932500735,0.0010530417737101576,0.00039623225758092664,0.0005929806988117573,1.0
11,1,2.3796169757843018,42,LOCALLY_SOLVED,0.00011557921017761246,wls,1000.0,rIVR,0.0004180448352992805,0.0003537926036972783,0.00043548497807432973,0.0004171306794949296,0.00034594930797125843,0.0004282147560783912,1.0
11,2,0.20458197593688965,10,LOCALLY_SOLVED,1.7463856497864943e-5,wls,1000.0,rIVR,0.0014014482534452366,0.0013395275684116026,1.0742254252127381e-5,0.001400545068240211,0.0013354949487706547,8.431439491984883e-6,1.0
11,3,2.771535873413086,65,LOCALLY_SOLVED,0.00011431158074581523,wls,1000.0,rIVR,0.00042343767566910273,0.00031529424038823084,0.0003304282340002018,0.00041895969032660095,0.0003018922693608629,0.0003218385587071651,1.0
11,4,3.5225369930267334,114,LOCALLY_SOLVED,0.00019249507379861164,wls,1000.0,rIVR,0.00037960397002190227,0.00021220313836245452,0.00016953084092796722,0.000375706357439725,0.00020609953088648831,0.00016448810450116666,1.0
11,5,13.426999807357788,157,LOCALLY_SOLVED,0.0002895487464181195,wls,1000.0,rIVR,0.00030705717772994134,0.00013319110275389345,9.819025139456983e-5,0.0003035391215992758,0.00011855567587846255,8.305293852557745e-5,10.0
12,1,12.289157152175903,247,LOCALLY_SOLVED,0.0005155011450835459,wls,1000.0,rIVR,9.309224347497924e-5,8.407619601258354e-5,0.0001565431794361416,8.186071595319097e-5,5.62492704699057e-5,0.00010408808642301914,1.0
12,2,6.8421101570129395,167,LOCALLY_SOLVED,0.00028010737306211406,wls,1000.0,rIVR,0.0003597336952001484,0.0001660771405311845,8.120680716094952e-5,0.00034808270609946107,0.0001623779832843867,6.263965469048585e-5,1.0
12,3,6.151270151138306,153,LOCALLY_SOLVED,0.00030971660499392657,wls,1000.0,rIVR,0.00035577640133444,7.184759544442976e-5,9.449199493838378e-5,0.0003275771620461874,6.49856130262735e-5,8.421490396708423e-5,1.0
